Nr.,x1,x2,y1,y2,z1,z2,z3,z4,U1,U2,Zeit
4802,"0,9","12,0","-2,8","7,6","88,4","-102,0","-46,0","116,4","-0,0389","0,1048","2,401"
4803,"0,5","11,6","-2,5","7,9","85,6","-104,8","-43,2","119,2","-0,0364","0,0998","2,4015"
4804,"0,9","12,0","-2,5","7,6","85,6","-102,0","-43,2","116,4","-0,0364","0,1023","2,402"
4805,"0,2","11,6","-2,5","7,9","88,4","-102,0","-40,4","119,2","-0,0364","0,1023","2,4025"
4806,"0,2","12,3","-2,5","7,6","91,2","-102,0","-40,4","116,4","-0,0364","0,1048","2,403"
4807,"0,5","12,0","-3,2","7,6","88,4","-102,0","-43,2","119,2","-0,0389","0,1048","2,4035"
4808,"0,5","12,0","-2,5","7,6","88,4","-102,0","-37,6","119,2","-0,0364","0,1074","2,404"
4809,"0,5","12,0","-2,5","7,6","85,6","-104,8","-40,4","119,2","-0,0364","0,1048","2,4045"
4810,"0,5","12,0","-2,5","7,9","88,4","-104,8","-37,6","116,4","-0,0389","0,1074","2,405"
4811,"0,2","12,0","-2,5","7,9","85,6","-102,0","-40,4","116,4","-0,0364","0,1074","2,4055"
4812,"0,5","11,6","-2,8","7,9","85,6","-107,6","-40,4","119,2","-0,0339","0,1074","2,406"
4813,"0,9","12,0","-2,8","7,6","91,2","-104,8","-40,4","122,0","-0,0364","0,1074","2,4065"
4814,"0,9","12,0","-2,5","7,6","91,2","-102,0","-40,4","119,2","-0,0364","0,1099","2,407"
4815,"0,9","11,3","-2,5","7,3","88,4","-99,2","-37,6","122,0","-0,0364","0,1124","2,4075"
4816,"0,5","12,0","-2,5","7,6","88,4","-99,2","-37,6","124,8","-0,0364","0,1074","2,408"
4817,"0,5","13,0","-2,5","8,3","88,4","-104,8","-37,6","122,0","-0,0364","0,1099","2,4085"
4818,"0,5","11,6","-2,5","7,6","88,4","-99,2","-40,4","122,0","-0,0364","0,1074","2,409"
4819,"0,9","12,3","-2,5","7,6","88,4","-104,8","-37,6","124,8","-0,0364","0,1099","2,4095"
4820,"0,5","12,6","-2,5","7,6","91,2","-102,0","-40,4","124,8","-0,0364","0,1074","2,41"
4821,"0,5","12,0","-2,5","7,6","88,4","-104,8","-37,6","124,8","-0,0364","0,1074","2,4105"
4822,"0,9","11,6","-2,5","7,6","88,4","-102,0","-40,4","122,0","-0,0364","0,1124","2,411"
4823,"0,5","12,0","-2,2","7,6","91,2","-104,8","-37,6","122,0","-0,0339","0,1124","2,4115"
4824,"0,9","12,0","-2,5","7,6","82,8","-104,8","-37,6","124,8","-0,0339","0,1124","2,412"
4825,"0,9","12,0","-2,2","7,6","85,6","-104,8","-37,6","127,6","-0,0364","0,1124","2,4125"
4826,"0,9","12,0","-2,2","7,6","88,4","-104,8","-37,6","124,8","-0,0339","0,1149","2,413"
4827,"0,5","11,6","-2,5","7,6","88,4","-107,6","-37,6","124,8","-0,0339","0,1074","2,4135"
4828,"0,5","11,3","-2,5","7,6","88,4","-104,8","-37,6","124,8","-0,0339","0,1124","2,414"
4829,"0,9","12,0","-2,2","7,3","88,4","-104,8","-37,6","124,8","-0,0339","0,1124","2,4145"
4830,"0,5","12,0","-2,5","7,6","88,4","-104,8","-37,6","124,8","-0,0314","0,1074","2,415"
4831,"0,9","12,0","-2,2","7,6","88,4","-104,8","-40,4","127,6","-0,0339","0,1124","2,4155"
4832,"0,9","12,0","-2,2","7,6","91,2","-104,8","-37,6","124,8","-0,0339","0,1124","2,416"
4833,"0,9","12,0","-2,5","7,6","85,6","-104,8","-37,6","124,8","-0,0339","0,1149","2,4165"
4834,"0,9","12,0","-2,5","7,6","88,4","-104,8","-37,6","124,8","-0,0288","0,1124","2,417"
4835,"0,5","12,3","-2,5","7,3","88,4","-102,0","-40,4","124,8","-0,0339","0,1124","2,4175"
4836,"0,9","12,0","-3,5","7,3","85,6","-104,8","-34,8","127,6","-0,0339","0,1149","2,418"
4837,"0,9","11,6","-1,8","7,6","88,4","-104,8","-37,6","127,6","-0,0364","0,1124","2,4185"
4838,"0,9","11,6","-2,5","7,3","85,6","-104,8","-34,8","127,6","-0,0238","0,1124","2,419"
4839,"0,5","11,6","-2,5","7,6","88,4","-104,8","-34,8","124,8","-0,0339","0,1149","2,4195"
4840,"0,9","11,6","-2,2","7,6","88,4","-102,0","-37,6","124,8","-0,0314","0,1149","2,42"
4841,"0,9","11,6","-2,2","6,9","85,6","-102,0","-34,8","124,8","-0,0314","0,1149","2,4205"
4842,"0,9","12,0","-2,5","7,3","85,6","-102,0","-34,8","127,6","-0,0314","0,1124","2,421"
4843,"0,9","12,0","-2,2","6,9","88,4","-104,8","-34,8","124,8","-0,0314","0,1124","2,4215"
4844,"0,9","12,0","-2,2","7,3","82,8","-104,8","-34,8","124,8","-0,0339","0,1149","2,422"
4845,"0,9","12,0","-2,5","7,3","82,8","-107,6","-34,8","124,8","-0,0314","0,1099","2,4225"
4846,"0,9","11,6","-2,2","7,3","85,6","-107,6","-34,8","124,8","-0,0314","0,1124","2,423"
4847,"1,2","12,0","-2,5","6,9","88,4","-107,6","-34,8","127,6","-0,0314","0,1149","2,4235"
4848,"0,9","12,0","-2,5","7,3","82,8","-104,8","-34,8","124,8","-0,0314","0,1124","2,424"
4849,"0,9","12,0","-2,2","6,9","82,8","-107,6","-34,8","127,6","-0,0339","0,1124","2,4245"
4850,"0,9","12,3","-2,2","6,9","85,6","-104,8","-29,2","124,8","-0,0314","0,1124","2,425"
4851,"0,9","11,3","-2,5","6,9","82,8","-107,6","-34,8","124,8","-0,0314","0,1124","2,4255"
4852,"0,9","12,6","-2,2","7,3","85,6","-102,0","-34,8","124,8","-0,0288","0,1124","2,426"
4853,"0,9","12,0","-2,2","6,6","85,6","-104,8","-37,6","124,8","-0,0314","0,1124","2,4265"
4854,"0,9","11,6","-2,2","7,3","82,8","-107,6","-37,6","124,8","-0,0314","0,1124","2,427"
4855,"0,9","12,0","-2,5","7,3","82,8","-104,8","-32,0","124,8","-0,0314","0,1099","2,4275"
4856,"0,9","11,6","-2,2","6,9","80,0","-104,8","-32,0","127,6","-0,0314","0,1124","2,428"
4857,"0,9","11,6","-2,2","6,6","82,8","-113,2","-32,0","124,8","-0,0288","0,1149","2,4285"
4858,"0,9","11,3","-1,8","7,3","82,8","-107,6","-34,8","127,6","-0,0339","0,1124","2,429"
4859,"0,5","12,0","-2,2","7,3","80,0","-110,4","-34,8","127,6","-0,0314","0,1124","2,4295"
4860,"0,9","11,6","-2,2","6,9","82,8","-107,6","-34,8","124,8","-0,0288","0,1124","2,43"
4861,"0,9","12,0","-2,5","6,9","82,8","-107,6","-37,6","122,0","-0,0314","0,1124","2,4305"
4862,"0,9","11,6","-1,5","7,3","82,8","-107,6","-34,8","124,8","-0,0288","0,1149","2,431"
4863,"0,9","12,0","-2,2","6,6","77,2","-107,6","-34,8","127,6","-0,0314","0,1124","2,4315"
4864,"0,9","11,6","-2,5","6,9","80,0","-110,4","-37,6","124,8","-0,0339","0,1149","2,432"
4865,"0,9","11,6","-2,5","6,6","80,0","-110,4","-32,0","122,0","-0,0288","0,1124","2,4325"
4866,"0,5","12,0","-2,5","7,6","80,0","-110,4","-34,8","124,8","-0,0288","0,1124","2,433"
4867,"0,9","11,6","-2,5","6,9","80,0","-110,4","-34,8","124,8","-0,0314","0,1124","2,4335"
4868,"0,9","11,6","-2,5","6,9","80,0","-110,4","-34,8","124,8","-0,0314","0,1124","2,434"
4869,"0,9","12,0","-2,2","6,9","80,0","-104,8","-32,0","124,8","-0,0288","0,1149","2,4345"
4870,"1,2","11,6","-2,2","6,6","80,0","-110,4","-34,8","124,8","-0,0314","0,1124","2,435"
4871,"1,2","12,0","-2,5","6,6","74,4","-110,4","-34,8","124,8","-0,0288","0,1124","2,4355"
4872,"1,2","12,0","-2,5","6,9","77,2","-113,2","-34,8","124,8","-0,0288","0,1124","2,436"
4873,"1,2","12,0","-2,5","6,6","80,0","-110,4","-34,8","122,0","-0,0288","0,1099","2,4365"
4874,"0,9","12,0","-2,8","6,6","80,0","-113,2","-32,0","122,0","-0,0314","0,1099","2,437"
4875,"0,9","11,6","-2,5","6,6","77,2","-116,0","-34,8","122,0","-0,0314","0,1099","2,4375"
4876,"1,2","11,6","-2,8","6,9","68,8","-110,4","-32,0","122,0","-0,0314","0,1074","2,438"
4877,"-1,5","11,6","-2,5","6,9","77,2","-116,0","-34,8","122,0","-0,0314","0,1124","2,4385"
4878,"0,9","11,6","-2,5","7,6","71,6","-116,0","-34,8","119,2","-0,0339","0,1124","2,439"
4879,"1,2","11,6","-2,5","6,6","74,4","-116,0","-32,0","122,0","-0,0314","0,1074","2,4395"
4880,"1,2","11,3","-2,5","6,6","74,4","-113,2","-34,8","119,2","-0,0288","0,1074","2,44"
4881,"0,9","11,6","-2,2","6,6","71,6","-113,2","-32,0","119,2","-0,0339","0,1074","2,4405"
4882,"0,9","12,0","-2,5","6,9","71,6","-113,2","-34,8","122,0","-0,0314","0,1074","2,441"
4883,"1,2","11,6","-2,2","6,9","71,6","-113,2","-37,6","116,4","-0,0314","0,1074","2,4415"
4884,"0,9","12,0","-2,8","6,2","71,6","-113,2","-34,8","119,2","-0,0314","0,1074","2,442"
4885,"1,2","11,6","-2,5","6,6","71,6","-113,2","-34,8","119,2","-0,0288","0,1048","2,4425"
4886,"0,9","11,6","-2,5","6,9","71,6","-113,2","-34,8","116,4","-0,0339","0,1048","2,443"
4887,"0,9","12,0","-2,2","6,6","71,6","-113,2","-32,0","119,2","-0,0314","0,1074","2,4435"
4888,"0,9","11,3","-2,5","6,6","71,6","-116,0","-32,0","116,4","-0,0314","0,1074","2,444"
4889,"0,9","12,0","-2,2","6,6","71,6","-116,0","-34,8","116,4","-0,0314","0,1048","2,4445"
4890,"0,9","12,0","-1,8","6,2","68,8","-116,0","-32,0","116,4","-0,0314","0,1048","2,445"
4891,"0,9","12,0","-2,8","6,2","68,8","-116,0","-34,8","116,4","-0,0364","0,1023","2,4455"
4892,"0,9","12,0","-2,8","6,2","68,8","-116,0","-26,4","116,4","-0,0314","0,1048","2,446"
4893,"0,9","11,3","-2,5","6,2","71,6","-116,0","-34,8","116,4","-0,0314","0,1023","2,4465"
4894,"0,9","11,6","-2,5","6,2","71,6","-118,8","-34,8","116,4","-0,0314","0,1023","2,447"
4895,"0,9","11,3","-2,5","6,2","68,8","-116,0","-34,8","116,4","-0,0314","0,1048","2,4475"
4896,"1,2","11,6","-2,8","6,2","66,0","-118,8","-34,8","116,4","-0,0314","0,1023","2,448"
4897,"1,2","11,6","-1,8","6,2","68,8","-118,8","-34,8","113,6","-0,0288","0,1048","2,4485"
4898,"0,9","11,3","-2,8","6,2","68,8","-118,8","-32,0","113,6","-0,0314","0,1048","2,449"
4899,"0,9","11,6","-2,8","5,9","66,0","-116,0","-34,8","113,6","-0,0314","0,1023","2,4495"
4900,"0,9","11,6","-2,8","6,6","66,0","-116,0","-32,0","113,6","-0,0314","0,0998","2,45"
4901,"1,2","11,6","-2,5","5,9","63,2","-121,6","-34,8","110,8","-0,0288","0,1023","2,4505"
4902,"0,9","11,6","-2,2","5,9","66,0","-118,8","-32,0","113,6","-0,0314","0,0998","2,451"
4903,"0,5","11,3","-2,5","5,9","63,2","-118,8","-32,0","116,4","-0,0314","0,1023","2,4515"
4904,"0,5","11,0","-2,8","6,2","63,2","-118,8","-37,6","113,6","-0,0288","0,0998","2,452"
4905,"-0,1","11,6","-2,5","5,9","63,2","-121,6","-34,8","110,8","-0,0288","0,0998","2,4525"
4906,"0,9","11,3","-2,8","5,9","63,2","-118,8","-32,0","113,6","-0,0288","0,0973","2,453"
4907,"0,9","12,0","-2,8","5,9","66,0","-124,4","-34,8","110,8","-0,0314","0,0998","2,4535"
4908,"0,9","11,6","-2,5","6,2","63,2","-121,6","-34,8","110,8","-0,0314","0,0998","2,454"
4909,"0,9","11,3","-2,8","5,6","63,2","-121,6","-34,8","110,8","-0,0314","0,0998","2,4545"
4910,"0,5","11,0","-2,5","5,9","60,4","-121,6","-32,0","113,6","-0,0288","0,0998","2,455"
4911,"0,5","11,3","-2,8","5,9","63,2","-121,6","-34,8","108,0","-0,0314","0,0998","2,4555"
4912,"0,9","11,3","-2,8","5,6","60,4","-121,6","-37,6","110,8","-0,0314","0,0998","2,456"
4913,"0,9","11,3","-2,8","5,6","60,4","-121,6","-32,0","108,0","-0,0288","0,0998","2,4565"
4914,"0,5","11,3","-2,5","5,6","60,4","-124,4","-34,8","113,6","-0,0314","0,0973","2,457"
4915,"0,2","11,0","-2,5","6,2","60,4","-124,4","-34,8","108,0","-0,0314","0,0973","2,4575"
4916,"0,5","11,0","-2,8","5,9","57,6","-124,4","-34,8","108,0","-0,0288","0,0998","2,458"
4917,"0,5","10,6","-2,8","6,2","57,6","-124,4","-34,8","108,0","-0,0314","0,0973","2,4585"
4918,"0,5","11,0","-2,5","5,9","57,6","-124,4","-32,0","108,0","-0,0288","0,0922","2,459"
4919,"0,5","11,0","-2,5","5,6","57,6","-124,4","-32,0","108,0","-0,0288","0,0973","2,4595"
4920,"0,5","10,6","-2,5","5,6","60,4","-121,6","-32,0","108,0","-0,0288","0,0998","2,46"
4921,"0,5","11,0","-2,5","5,6","54,8","-121,6","-32,0","105,2","-0,0314","0,0948","2,4605"
4922,"0,5","11,3","-2,8","5,6","57,6","-121,6","-34,8","108,0","-0,0288","0,0948","2,461"
4923,"0,5","10,6","-2,2","5,6","54,8","-124,4","-34,8","108,0","-0,0263","0,0973","2,4615"
4924,"0,5","11,0","-2,5","5,9","57,6","-124,4","-32,0","105,2","-0,0288","0,0998","2,462"
4925,"0,5","12,3","-2,2","5,6","60,4","-124,4","-32,0","108,0","-0,0288","0,0973","2,4625"
4926,"0,5","11,0","-2,8","5,6","54,8","-127,2","-32,0","108,0","-0,0288","0,0973","2,463"
4927,"0,5","10,6","-2,5","5,6","57,6","-124,4","-32,0","105,2","-0,0288","0,0948","2,4635"
4928,"1,2","11,0","-2,2","5,6","54,8","-127,2","-29,2","105,2","-0,0314","0,0948","2,464"
4929,"0,5","11,0","-2,5","5,2","54,8","-127,2","-34,8","105,2","-0,0288","0,0948","2,4645"
4930,"0,5","11,0","-2,5","5,2","52,0","-124,4","-32,0","108,0","-0,0288","0,0948","2,465"
4931,"0,5","11,0","-2,5","4,9","54,8","-130,0","-34,8","108,0","-0,0288","0,0948","2,4655"
4932,"0,5","10,6","-2,5","5,2","54,8","-124,4","-32,0","105,2","-0,0288","0,0948","2,466"
4933,"0,5","11,0","-2,2","5,6","52,0","-124,4","-32,0","105,2","-0,0314","0,0922","2,4665"
4934,"0,2","11,0","-2,5","5,2","54,8","-124,4","-32,0","108,0","-0,0288","0,0948","2,467"
4935,"0,5","10,6","-2,2","5,2","52,0","-127,2","-32,0","102,4","-0,0288","0,0948","2,4675"
4936,"0,2","11,0","-2,5","5,2","52,0","-127,2","-32,0","102,4","-0,0314","0,0922","2,468"
4937,"0,2","10,6","-2,8","4,9","52,0","-127,2","-34,8","102,4","-0,0339","0,0922","2,4685"
4938,"0,5","11,0","-2,5","5,2","52,0","-127,2","-32,0","102,4","-0,0339","0,0948","2,469"
4939,"0,2","11,0","-2,5","5,6","52,0","-130,0","-37,6","105,2","-0,0263","0,0922","2,4695"
4940,"0,2","10,6","-2,5","5,2","52,0","-130,0","-32,0","102,4","-0,0288","0,0948","2,47"
4941,"0,9","10,6","-2,5","4,9","49,2","-127,2","-29,2","102,4","-0,0314","0,0948","2,4705"
4942,"0,5","10,6","-2,5","4,9","60,4","-130,0","-34,8","105,2","-0,0288","0,0922","2,471"
4943,"0,2","10,6","-2,5","4,9","49,2","-127,2","-32,0","102,4","-0,0288","0,0897","2,4715"
4944,"0,5","11,0","-2,2","5,2","49,2","-130,0","-32,0","102,4","-0,0288","0,0922","2,472"
4945,"0,5","11,0","-2,5","4,9","49,2","-130,0","-32,0","102,4","-0,0288","0,0922","2,4725"
4946,"0,5","11,0","-2,8","5,6","52,0","-130,0","-32,0","102,4","-0,0288","0,0922","2,473"
4947,"0,5","11,0","-2,5","5,2","52,0","-127,2","-32,0","105,2","-0,0288","0,0922","2,4735"
4948,"0,5","11,0","-2,8","4,9","49,2","-130,0","-32,0","102,4","-0,0288","0,0948","2,474"
4949,"0,2","11,0","-2,5","5,9","49,2","-130,0","-34,8","99,6","-0,0288","0,0897","2,4745"
4950,"0,5","11,3","-2,5","4,9","52,0","-130,0","-34,8","99,6","-0,0288","0,0897","2,475"
4951,"0,2","10,6","-2,5","4,9","49,2","-132,8","-32,0","102,4","-0,0314","0,0897","2,4755"
4952,"0,5","11,0","-2,5","4,9","46,4","-130,0","-34,8","99,6","-0,0288","0,0897","2,476"
4953,"0,5","11,3","-2,2","4,9","49,2","-130,0","-32,0","102,4","-0,0314","0,0897","2,4765"
4954,"0,5","11,3","-2,5","4,9","49,2","-132,8","-34,8","102,4","-0,0314","0,0922","2,477"
4955,"0,9","11,3","-2,5","4,9","49,2","-130,0","-34,8","99,6","-0,0314","0,0897","2,4775"
4956,"0,9","11,6","-2,5","4,9","46,4","-132,8","-34,8","99,6","-0,0314","0,0872","2,478"
4957,"0,2","11,0","-2,5","5,2","46,4","-127,2","-32,0","99,6","-0,0314","0,0872","2,4785"
4958,"0,9","11,0","-2,2","4,9","46,4","-132,8","-32,0","99,6","-0,0339","0,0897","2,479"
4959,"0,5","11,3","-2,8","4,9","46,4","-132,8","-32,0","99,6","-0,0288","0,0897","2,4795"
4960,"-0,5","11,3","-2,5","5,2","46,4","-132,8","-32,0","99,6","-0,0314","0,0872","2,48"
4961,"0,5","11,3","-2,5","4,6","46,4","-132,8","-34,8","96,8","-0,0314","0,0897","2,4805"
4962,"0,5","11,3","-2,5","4,9","49,2","-130,0","-32,0","99,6","-0,0314","0,0897","2,481"
4963,"0,9","11,0","-2,2","6,6","52,0","-130,0","-34,8","96,8","-0,0288","0,0897","2,4815"
4964,"0,5","11,0","-2,5","4,9","43,6","-130,0","-34,8","91,2","-0,0288","0,0897","2,482"
4965,"0,5","11,0","-2,2","4,9","43,6","-132,8","-34,8","99,6","-0,0288","0,0872","2,4825"
4966,"0,5","11,0","-2,5","4,9","46,4","-132,8","-29,2","96,8","-0,0288","0,0872","2,483"
4967,"0,5","11,0","-2,2","4,9","43,6","-132,8","-32,0","99,6","-0,0288","0,0897","2,4835"
4968,"0,5","11,0","-2,5","4,9","43,6","-135,6","-32,0","99,6","-0,0288","0,0897","2,484"
4969,"0,5","10,6","-2,5","4,6","43,6","-132,8","-32,0","99,6","-0,0288","0,0847","2,4845"
4970,"0,5","11,3","-2,5","4,9","43,6","-135,6","-34,8","96,8","-0,0288","0,0897","2,485"
4971,"0,5","11,0","-2,2","4,6","43,6","-132,8","-32,0","96,8","-0,0288","0,0897","2,4855"
4972,"0,9","11,3","-2,5","4,6","43,6","-135,6","-32,0","96,8","-0,0288","0,0897","2,486"
4973,"0,5","11,0","-2,2","4,6","40,8","-135,6","-32,0","96,8","-0,0314","0,0872","2,4865"
4974,"0,9","11,0","-2,2","4,9","43,6","-135,6","-32,0","94,0","-0,0288","0,0721","2,487"
4975,"0,5","11,3","-2,5","4,9","43,6","-135,6","-32,0","96,8","-0,0314","0,0847","2,4875"
4976,"-1,2","11,0","-2,2","4,6","38,0","-130,0","-34,8","88,4","-0,0314","0,0872","2,488"
4977,"1,2","10,6","-2,2","4,9","40,8","-135,6","-32,0","96,8","-0,0288","0,0872","2,4885"
4978,"0,9","11,3","-2,2","4,9","40,8","-135,6","-34,8","94,0","-0,0288","0,0872","2,489"
4979,"0,5","11,0","-2,5","4,6","38,0","-135,6","-32,0","94,0","-0,0288","0,0847","2,4895"
4980,"0,5","11,0","-2,5","4,6","40,8","-135,6","-34,8","94,0","-0,0288","0,0847","2,49"
4981,"0,2","11,3","-2,5","4,2","38,0","-135,6","-34,8","91,2","-0,0288","0,0847","2,4905"
4982,"0,9","11,3","-1,8","4,6","40,8","-138,4","-34,8","96,8","-0,0314","0,0847","2,491"
4983,"0,5","11,3","-2,2","4,6","38,0","-135,6","-32,0","94,0","-0,0263","0,0872","2,4915"
4984,"0,5","11,0","-2,5","4,6","38,0","-130,0","-34,8","94,0","-0,0288","0,0872","2,492"
4985,"0,9","11,0","-2,2","4,6","38,0","-135,6","-34,8","94,0","-0,0288","0,0847","2,4925"
4986,"0,9","11,0","-2,2","4,6","38,0","-138,4","-32,0","96,8","-0,0288","0,0847","2,493"
4987,"0,5","11,0","-2,5","4,9","38,0","-135,6","-32,0","91,2","-0,0288","0,0847","2,4935"
4988,"0,9","11,0","-2,2","4,6","38,0","-135,6","-32,0","96,8","-0,0263","0,0847","2,494"
4989,"0,9","10,6","-1,8","4,6","38,0","-138,4","-32,0","94,0","-0,0314","0,0821","2,4945"
4990,"0,5","11,3","-1,8","4,9","35,2","-135,6","-34,8","91,2","-0,0288","0,0847","2,495"
4991,"0,5","10,6","-2,2","4,6","40,8","-138,4","-32,0","91,2","-0,0314","0,0821","2,4955"
4992,"0,9","11,0","-2,5","4,6","35,2","-138,4","-32,0","94,0","-0,0288","0,0847","2,496"
4993,"0,5","11,0","-2,2","4,2","35,2","-138,4","-34,8","91,2","-0,0288","0,0847","2,4965"
4994,"0,5","11,0","-1,8","4,6","38,0","-141,2","-32,0","88,4","-0,0288","0,0847","2,497"
4995,"0,5","10,6","-2,2","4,6","35,2","-138,4","-32,0","94,0","-0,0288","0,0821","2,4975"
4996,"0,2","11,0","-2,2","4,6","35,2","-135,6","-34,8","91,2","-0,0288","0,0821","2,498"
4997,"0,5","11,3","-2,2","3,6","35,2","-138,4","-32,0","91,2","-0,0288","0,0821","2,4985"
4998,"0,5","11,0","-2,2","4,2","35,2","-138,4","-32,0","91,2","-0,0288","0,0821","2,499"
4999,"0,5","11,0","-1,8","4,6","29,6","-138,4","-32,0","91,2","-0,0314","0,0821","2,4995"
5000,"0,5","11,3","-2,2","4,9","38,0","-138,4","-32,0","94,0","-0,0288","0,0821","2,5"
5001,"0,5","11,0","-2,2","4,2","35,2","-141,2","-29,2","91,2","-0,0288","0,0796","2,5005"
5002,"0,2","11,0","-1,8","4,6","35,2","-135,6","-32,0","91,2","-0,0288","0,0796","2,501"
5003,"0,5","11,0","-1,8","4,6","29,6","-135,6","-29,2","85,6","-0,0288","0,0796","2,5015"
5004,"0,5","11,0","-1,8","4,2","35,2","-138,4","-32,0","91,2","-0,0288","0,0796","2,502"
5005,"0,5","11,0","-2,2","4,2","32,4","-141,2","-34,8","91,2","-0,0288","0,0821","2,5025"
5006,"0,5","11,0","-1,8","4,6","35,2","-138,4","-32,0","85,6","-0,0288","0,0821","2,503"
5007,"0,9","11,3","-2,2","4,2","32,4","-141,2","-32,0","85,6","-0,0263","0,0771","2,5035"
5008,"0,5","11,0","-2,2","4,6","29,6","-138,4","-29,2","88,4","-0,0263","0,0771","2,504"
5009,"1,5","11,3","-2,2","4,6","32,4","-141,2","-32,0","88,4","-0,0339","0,0796","2,5045"
5010,"0,5","11,0","-2,2","4,2","32,4","-138,4","-29,2","88,4","-0,0263","0,0771","2,505"
5011,"0,5","10,6","-2,2","3,2","32,4","-141,2","-32,0","88,4","-0,0263","0,0796","2,5055"
5012,"0,9","11,0","-1,8","4,2","29,6","-135,6","-32,0","91,2","-0,0288","0,0796","2,506"
5013,"0,5","11,3","-2,2","4,2","29,6","-141,2","-32,0","85,6","-0,0263","0,0796","2,5065"
5014,"0,5","11,0","-1,8","4,6","35,2","-141,2","-32,0","85,6","-0,0288","0,0796","2,507"
5015,"0,5","11,0","-2,2","4,2","32,4","-138,4","-32,0","91,2","-0,0314","0,0796","2,5075"
5016,"0,9","11,3","-2,2","4,2","32,4","-141,2","-29,2","88,4","-0,0263","0,0796","2,508"
5017,"0,5","11,0","-1,8","4,6","29,6","-138,4","-32,0","88,4","-0,0288","0,0796","2,5085"
5018,"0,9","11,3","-2,5","4,2","29,6","-138,4","-26,4","88,4","-0,0314","0,0821","2,509"
5019,"0,9","11,0","-2,2","4,2","29,6","-138,4","-32,0","88,4","-0,0263","0,0796","2,5095"
5020,"0,9","11,0","-1,8","4,2","26,8","-141,2","-29,2","85,6","-0,0288","0,0796","2,51"
5021,"0,5","11,0","-1,8","4,2","29,6","-141,2","-32,0","85,6","-0,0288","0,0796","2,5105"
5022,"0,9","11,0","-1,8","4,2","29,6","-138,4","-29,2","88,4","-0,0288","0,0796","2,511"
5023,"0,9","11,3","-1,2","4,6","29,6","-138,4","-32,0","88,4","-0,0263","0,0796","2,5115"
5024,"0,9","10,6","-2,2","4,2","29,6","-141,2","-29,2","88,4","-0,0288","0,0771","2,512"
5025,"0,5","11,0","-2,2","4,2","26,8","-141,2","-29,2","88,4","-0,0263","0,0796","2,5125"
5026,"0,5","10,6","-2,2","4,6","26,8","-141,2","-29,2","88,4","-0,0263","0,0796","2,513"
5027,"0,2","11,0","-2,2","4,2","26,8","-144,0","-32,0","88,4","-0,0288","0,0771","2,5135"
5028,"0,5","11,0","-2,2","4,6","26,8","-138,4","-29,2","88,4","-0,0238","0,0796","2,514"
5029,"0,9","10,6","-1,8","3,6","26,8","-144,0","-29,2","88,4","-0,0263","0,0796","2,5145"
5030,"0,5","10,6","-2,2","4,6","26,8","-138,4","-26,4","88,4","-0,0263","0,0821","2,515"
5031,"1,2","11,0","-1,8","4,6","26,8","-141,2","-29,2","88,4","-0,0263","0,0771","2,5155"
5032,"0,5","10,6","-1,8","4,6","29,6","-141,2","-26,4","88,4","-0,0263","0,0796","2,516"
5033,"0,9","10,6","-2,2","4,2","26,8","-144,0","-29,2","88,4","-0,0263","0,0796","2,5165"
5034,"0,5","10,3","-2,2","4,6","26,8","-141,2","-29,2","88,4","-0,0238","0,0821","2,517"
5035,"0,5","11,0","-1,8","4,9","29,6","-141,2","-29,2","91,2","-0,0263","0,0796","2,5175"
5036,"0,9","10,6","-1,5","4,2","26,8","-141,2","-32,0","88,4","-0,0238","0,0821","2,518"
5037,"0,5","10,6","-2,2","4,6","29,6","-138,4","-34,8","88,4","-0,0288","0,0796","2,5185"
5038,"0,2","10,3","-2,2","4,6","26,8","-141,2","-29,2","88,4","-0,0238","0,0796","2,519"
5039,"0,5","10,6","-1,8","4,9","29,6","-144,0","-26,4","91,2","-0,0238","0,0796","2,5195"
5040,"0,2","10,6","-2,2","4,2","26,8","-138,4","-26,4","91,2","-0,0238","0,0796","2,52"
5041,"0,2","10,6","-2,2","4,2","26,8","-141,2","-26,4","88,4","-0,0238","0,0796","2,5205"
5042,"0,9","11,0","-2,2","4,2","26,8","-141,2","-23,6","88,4","-0,0238","0,0821","2,521"
5043,"0,9","9,9","-1,8","4,6","24,0","-141,2","-26,4","91,2","-0,0263","0,0796","2,5215"
5044,"0,5","10,6","-1,8","3,9","29,6","-144,0","-32,0","88,4","-0,0238","0,0796","2,522"
5045,"0,9","10,6","-2,5","4,6","24,0","-141,2","-26,4","88,4","-0,0238","0,0796","2,5225"
5046,"0,5","11,0","-1,5","4,2","26,8","-141,2","-29,2","88,4","-0,0238","0,0821","2,523"
5047,"0,9","10,6","-2,2","4,6","24,0","-141,2","-26,4","88,4","-0,0238","0,0796","2,5235"
5048,"0,5","10,6","-1,8","4,2","26,8","-138,4","-26,4","91,2","-0,0238","0,0821","2,524"
5049,"0,9","10,6","-1,8","4,6","24,0","-141,2","-26,4","88,4","-0,0238","0,0821","2,5245"
5050,"0,5","10,6","-2,2","4,6","26,8","-141,2","-26,4","88,4","-0,0238","0,0821","2,525"
5051,"0,9","11,0","-1,8","4,2","26,8","-138,4","-23,6","88,4","-0,0213","0,0821","2,5255"
5052,"0,5","10,6","-2,2","4,2","26,8","-144,0","-26,4","88,4","-0,0238","0,0796","2,526"
