Nr.;x1;x2;y1;y2;z1;z2;z3;z4;U1;U2;Zeit
4491;-3,2;2,2;-1,8;0,9;66;35,2;57,6;186,4;0,0519;0,1654;2,2455
4492;-3,2;2,5;-1,8;1,5;66;29,6;57,6;183,6;0,0519;0,1654;2,246
4493;-3,2;2,5;-1,8;1,2;66;26,8;54,8;180,8;0,0493;0,1629;2,2465
4494;-3,2;2,9;-1,8;0,9;66;26,8;54,8;180,8;0,0519;0,1629;2,247
4495;-3,5;2,5;-1,8;0,9;63,2;26,8;52;183,6;0,0443;0,1629;2,2475
4496;-2,8;2,5;-1,8;0,5;66;24;52;180,8;0,0468;0,1629;2,248
4497;-3,2;2,5;-1,8;1,2;66;24;52;178;0,0443;0,1603;2,2485
4498;-3,5;2,9;-1,5;1,2;66;24;46,4;178;0,0443;0,1603;2,249
4499;-3,2;2,9;-1,5;1,2;66;24;49,2;178;0,0443;0,1629;2,2495
4500;-3,5;2,5;-1,5;1,5;60,4;21,2;46,4;178;0,0443;0,1578;2,25
4501;-3,5;2,9;-1,5;1,2;60,4;21,2;43,6;175,2;0,0418;0,1629;2,2505
4502;-3,2;3,2;-1,8;-0,1;66;21,2;40,8;175,2;0,0393;0,1578;2,251
4503;-3,2;3,2;-1,8;1,5;63,2;21,2;43,6;175,2;0,0393;0,1578;2,2515
4504;-3,5;2,9;-1,5;1,2;63,2;18,4;46,4;172,4;0,0418;0,1553;2,252
4505;-3,2;3,2;-2,2;1,2;60,4;18,4;40,8;172,4;0,0367;0,1553;2,2525
4506;-3,2;3,2;-1,8;1,5;66;21,2;38;172,4;0,0342;0,1553;2,253
4507;-3,2;3,2;-2,2;1,5;60,4;12,8;40,8;172,4;0,0342;0,1553;2,2535
4508;-3,5;3,2;-1,5;1,2;63,2;18,4;35,2;172,4;0,0342;0,1528;2,254
4509;-2,8;3,2;-1,8;1,5;60,4;15,6;38;169,6;0,0317;0,1528;2,2545
4510;-3,2;3,2;-1,8;1,2;60,4;15,6;35,2;169,6;0,0292;0,1502;2,255
4511;-3,2;3,6;-2,2;1,9;63,2;12,8;32,4;169,6;0,0317;0,1528;2,2555
4512;-2,2;3,6;-1,8;1,5;52;12,8;32,4;169,6;0,0292;0,1477;2,256
4513;-3,2;3,9;-1,8;1,2;60,4;10;32,4;164;0,0292;0,1477;2,2565
4514;-2,8;3,6;-1,8;1,5;60,4;12,8;29,6;164;0,0266;0,1502;2,257
4515;-3,2;3,9;-1,8;1,5;60,4;4,4;21,2;164;0,0241;0,1452;2,2575
4516;-2,8;4,2;-2,2;1,5;57,6;10;24;166,8;0,0216;0,1477;2,258
4517;-3,2;3,6;-1,8;1,9;60,4;7,2;26,8;164;0,0216;0,1452;2,2585
4518;-2,8;3,9;-1,8;1,9;63,2;7,2;24;161,2;0,0216;0,1452;2,259
4519;-3,2;4,2;-1,8;1,5;57,6;7,2;21,2;161,2;0,0216;0,1452;2,2595
4520;-2,8;3,9;-1,8;1,5;54,8;4,4;18,4;169,6;0,0191;0,1452;2,26
4521;-2,8;4,2;-1,8;1,9;57,6;4,4;21,2;158,4;0,0191;0,1427;2,2605
4522;-2,5;4,6;-1,8;2,2;54,8;1,6;15,6;158,4;0,0166;0,1402;2,261
4523;-2,5;4,2;-1,8;2,2;57,6;1,6;12,8;155,6;0,0166;0,1427;2,2615
4524;-2,8;4,2;-1,8;1,9;57,6;1,6;15,6;152,8;0,0166;0,1427;2,262
4525;-3,2;4,2;-1,8;2,5;57,6;1,6;15,6;158,4;0,014;0,1376;2,2625
4526;-2,5;4,9;-1,8;1,9;54,8;-1,2;12,8;152,8;0,0115;0,1376;2,263
4527;-2,8;4,6;-1,8;2,2;54,8;-4;12,8;152,8;0,014;0,1402;2,2635
4528;-2,5;4,9;-1,8;2,2;57,6;-1,2;10;150;0,0115;0,1402;2,264
4529;-2,5;4,9;-1,8;3,2;52;-4;10;152,8;0,009;0,1351;2,2645
4530;-2,8;4,2;-2,2;1,9;54,8;-6,8;7,2;150;0,009;0,1351;2,265
4531;-2,8;4,9;-2,2;1,9;54,8;-6,8;7,2;152,8;0,0065;0,1351;2,2655
4532;-2,8;4,9;-2,2;2,2;54,8;-6,8;7,2;147,2;0,0039;0,1326;2,266
4533;-2,8;5,2;-2,2;1,9;54,8;-6,8;4,4;147,2;0,0065;0,1326;2,2665
4534;-2,8;5,2;-2,2;2,2;54,8;-9,6;1,6;150;0,0039;0,1326;2,267
4535;-2,5;5,2;-2,2;2,5;54,8;-9,6;1,6;150;0,0014;0,1326;2,2675
4536;-2,5;5,2;-2,2;2,2;52;-9,6;4,4;141,6;0,0039;0,1275;2,268
4537;-2,5;5,2;-2,2;2,5;52;-9,6;4,4;144,4;-0,0011;0,1301;2,2685
4538;-2,5;5,2;-2,2;2,5;54,8;-12,4;-1,2;138,8;-0,0011;0,1275;2,269
4539;-2,2;5,6;-3,2;2,2;52;-15,2;-1,2;144,4;-0,0036;0,1275;2,2695
4540;-2,5;4,9;-1,2;2,5;49,2;-15,2;1,6;141,6;-0,0011;0,1275;2,27
4541;-2,2;5,6;-1,8;2,5;52;-15,2;-4;141,6;-0,0036;0,1301;2,2705
4542;-2,5;5,2;-2,5;2,9;49,2;-15,2;-6,8;138,8;-0,0036;0,1275;2,271
4543;-2,5;5,2;-2,2;2,5;49,2;-18;-6,8;138,8;-0,0036;0,1275;2,2715
4544;-2,5;5,6;-2,5;2,9;52;-20,8;-1,2;136;-0,0061;0,1225;2,272
4545;-2,5;5,6;-2,2;2,2;49,2;-15,2;-9,6;138,8;-0,0061;0,12;2,2725
4546;-2,5;5,6;-2,2;2,9;49,2;-18;-6,8;136;-0,0061;0,12;2,273
4547;-2,5;5,9;-2,2;2,5;49,2;-18;-9,6;136;-0,0087;0,1225;2,2735
4548;-2,2;5,9;-2,2;2,5;49,2;-23,6;-9,6;136;-0,0112;0,1175;2,274
4549;-2,5;5,6;-1,8;2,5;46,4;-23,6;-12,4;133,2;-0,0112;0,1225;2,2745
4550;-2,5;5,9;-2,2;2,5;49,2;-20,8;-6,8;130,4;-0,0112;0,1225;2,275
4551;-2,2;5,6;-2,5;2,9;49,2;-23,6;-15,2;133,2;-0,0137;0,1175;2,2755
4552;-2,5;6,2;-2,2;2,5;43,6;-23,6;-15,2;130,4;-0,0137;0,1175;2,276
4553;-2,8;5,9;-2,5;2,9;46,4;-23,6;-18;133,2;-0,0137;0,1175;2,2765
4554;-2,2;5,6;-2,5;2,9;46,4;-23,6;-12,4;127,6;-0,0137;0,1175;2,277
4555;-2,2;5,6;-2,2;2,9;49,2;-29,2;-18;130,4;-0,0162;0,1175;2,2775
4556;-2,2;5,9;-2,5;2,9;46,4;-26,4;-20,8;130,4;-0,0188;0,1175;2,278
4557;-2,2;5,9;-2,5;2,9;46,4;-29,2;-23,6;130,4;-0,0188;0,1149;2,2785
4558;-1,2;5,9;-2,5;2,9;46,4;-29,2;-20,8;124,8;-0,0188;0,1124;2,279
4559;-1,8;5,9;-2,8;3,2;46,4;-29,2;-20,8;124,8;-0,0162;0,1149;2,2795
4560;-2,2;5,9;-2,5;3,2;43,6;-32;-23,6;124,8;-0,0188;0,1149;2,28
4561;-2,5;6,2;-2,2;2,9;43,6;-29,2;-26,4;124,8;-0,0213;0,1124;2,2805
4562;-2,2;6,2;-2,5;3,2;38;-26,4;-20,8;124,8;-0,0238;0,1074;2,281
4563;-2,2;6,2;-2,8;3,2;43,6;-32;-32;124,8;-0,0238;0,1124;2,2815
4564;-1,8;6,6;-2,5;3,2;43,6;-32;-26,4;124,8;-0,0238;0,1074;2,282
4565;-2,2;6,2;-2,5;3,2;43,6;-32;-26,4;119,2;-0,0238;0,1074;2,2825
4566;-2,2;5,9;-2,8;3,6;40,8;-34,8;-29,2;119,2;-0,0238;0,1099;2,283
4567;-2,2;6,9;-2,2;3,6;46,4;-37,6;-29,2;119,2;-0,0263;0,1074;2,2835
4568;-2,2;6,2;-2,8;3,2;43,6;-34,8;-32;119,2;-0,0288;0,1074;2,284
4569;-2,2;6,2;-2,8;3,6;43,6;-32;-32;116,4;-0,0288;0,1048;2,2845
4570;-2,2;6,2;-2,8;3,2;43,6;-37,6;-29,2;113,6;-0,0339;0,1048;2,285
4571;-1,8;6,9;-2,5;3,6;40,8;-37,6;-32;113,6;-0,0314;0,1048;2,2855
4572;-1,8;6,9;-2,5;3,2;40,8;-37,6;-32;113,6;-0,0288;0,1048;2,286
4573;-1,8;6,6;-2,8;3,2;40,8;-43,2;-34,8;110,8;-0,0288;0,0998;2,2865
4574;-2,2;6,6;-2,8;3,9;40,8;-40,4;-37,6;110,8;-0,0288;0,1023;2,287
4575;-1,8;6,9;-2,2;3,6;38;-40,4;-37,6;110,8;-0,0339;0,0998;2,2875
4576;-2,2;6,9;-2,5;3,6;40,8;-40,4;-37,6;113,6;-0,0339;0,0998;2,288
4577;-1,8;6,6;-3,2;4,6;38;-40,4;-37,6;110,8;-0,0364;0,0973;2,2885
4578;-2,2;6,6;-2,5;3,6;38;-43,2;-40,4;108;-0,0364;0,0948;2,289
4579;-2,2;6,6;-2,8;3,9;35,2;-43,2;-40,4;108;-0,0364;0,0973;2,2895
4580;-2,2;6,6;-2,5;3,9;38;-43,2;-40,4;105,2;-0,0389;0,0948;2,29
4581;-1,8;6,6;-2,5;3,6;38;-46;-43,2;105,2;-0,0364;0,0948;2,2905
4582;-1,8;6,9;-2,5;3,6;38;-46;-43,2;105,2;-0,0389;0,0973;2,291
4583;-2,2;6,9;-2,5;3,6;40,8;-48,8;-43,2;99,6;-0,0389;0,0948;2,2915
4584;-2,2;6,9;-2,5;3,9;38;-46;-43,2;99,6;-0,0389;0,0948;2,292
4585;-2,2;6,9;-2,8;3,6;38;-46;-43,2;102,4;-0,0415;0,0922;2,2925
4586;-1,8;7,3;-2,8;4,2;38;-48,8;-43,2;99,6;-0,0415;0,0897;2,293
4587;-2,2;6,9;-2,5;3,9;35,2;-51,6;-51,6;99,6;-0,044;0,0897;2,2935
4588;-2,2;6,9;-2,8;4,2;35,2;-48,8;-46;99,6;-0,0389;0,0897;2,294
4589;-1,8;7,3;-2,8;3,9;35,2;-46;-48,8;99,6;-0,044;0,0897;2,2945
4590;-1,5;6,9;-2,5;4,2;35,2;-48,8;-48,8;96,8;-0,044;0,0897;2,295
4591;-2,2;6,9;-3,2;4,2;35,2;-51,6;-48,8;94;-0,044;0,0897;2,2955
4592;-2,2;6,9;-2,8;2,9;29,6;-51,6;-51,6;96,8;-0,0465;0,0872;2,296
4593;-1,5;7,3;-2,5;4,6;32,4;-54,4;-51,6;94;-0,049;0,0872;2,2965
4594;-1,5;7,3;-2,8;4,2;29,6;-54,4;-54,4;94;-0,0465;0,0847;2,297
4595;-1,8;7,6;-2,5;3,9;29,6;-60;-51,6;91,2;-0,049;0,0872;2,2975
4596;-1,8;7,3;-2,5;4,2;29,6;-54,4;-57,2;91,2;-0,049;0,0847;2,298
4597;-1,8;7,3;-2,8;4,2;29,6;-51,6;-54,4;91,2;-0,049;0,0821;2,2985
4598;-1,8;7,6;-2,8;4,6;29,6;-57,2;-54,4;94;-0,049;0,0821;2,299
4599;-1,8;7,6;-2,2;4,2;29,6;-57,2;-57,2;88,4;-0,0516;0,0796;2,2995
4600;-1,8;7,6;-2,8;4,2;29,6;-57,2;-57,2;85,6;-0,0541;0,0821;2,3
4601;-1,8;7,6;-3,2;4,2;26,8;-54,4;-60;91,2;-0,0516;0,0821;2,3005
4602;-1,8;7,6;-2,5;3,9;29,6;-57,2;-62,8;88,4;-0,0541;0,0821;2,301
4603;-1,5;7,9;-2,8;4,2;26,8;-57,2;-60;88,4;-0,0541;0,0771;2,3015
4604;-1,8;7,9;-3,2;4,6;26,8;-62,8;-62,8;82,8;-0,0566;0,0746;2,302
4605;-2,2;7,9;-2,5;4,6;29,6;-62,8;-60;85,6;-0,0566;0,0771;2,3025
4606;-1,5;7,9;-3,2;4,6;26,8;-62,8;-62,8;85,6;-0,0566;0,0771;2,303
4607;-1,5;8,3;-2,5;4,6;24;-62,8;-68,4;82,8;-0,0541;0,0746;2,3035
4608;-1,5;7,9;-2,8;4,2;24;-51,6;-65,6;82,8;-0,0591;0,0746;2,304
4609;-1,2;7,9;-2,8;4,2;26,8;-65,6;-65,6;82,8;-0,0591;0,0771;2,3045
4610;-1,5;8,3;-2,5;4,6;26,8;-62,8;-62,8;74,4;-0,0591;0,0746;2,305
4611;-1,8;8,3;-2,5;4,2;26,8;-65,6;-57,2;80;-0,0616;0,0695;2,3055
4612;-1,5;7,9;-2,8;4,2;26,8;-65,6;-68,4;80;-0,0616;0,0695;2,306
4613;-0,8;7,9;-3,2;4,6;21,2;-62,8;-71,2;80;-0,0642;0,0721;2,3065
4614;-1,8;8,3;-2,8;4,2;21,2;-62,8;-68,4;74,4;-0,0591;0,0695;2,307
4615;-1,8;8,3;-2,8;4,6;21,2;-62,8;-68,4;74,4;-0,0616;0,0645;2,3075
4616;-1,2;8,3;-2,8;4,6;21,2;-65,6;-68,4;74,4;-0,0616;0,067;2,308
4617;-1,2;8,3;-2,5;4,6;21,2;-68,4;-68,4;71,6;-0,0616;0,0645;2,3085
4618;-1,2;8,6;-2,5;3,6;21,2;-65,6;-68,4;71,6;-0,0642;0,067;2,309
4619;-1,2;8,6;-2,8;4,2;18,4;-68,4;-71,2;71,6;-0,0642;0,0645;2,3095
4620;-0,8;8,3;-2,8;4,6;18,4;-62,8;-71,2;68,8;-0,0616;0,0645;2,31
4621;-1,8;8,6;-2,5;4,6;18,4;-65,6;-65,6;68,8;-0,0642;0,0645;2,3105
4622;-1,2;8,6;-2,8;4,6;21,2;-71,2;-71,2;71,6;-0,0667;0,0645;2,311
4623;-1,5;8,9;-2,8;4,2;18,4;-68,4;-71,2;68,8;-0,0642;0,0594;2,3115
4624;-0,8;8,9;-2,5;4,6;18,4;-68,4;-74;66;-0,0667;0,0594;2,312
4625;-0,8;8,6;-2,2;5,2;18,4;-71,2;-71,2;66;-0,0642;0,0594;2,3125
4626;-1,2;8,3;-2,5;4,6;15,6;-71,2;-71,2;66;-0,0667;0,0594;2,313
4627;-0,8;8,6;-2,2;4,6;18,4;-71,2;-74;66;-0,0667;0,0569;2,3135
4628;-1,2;8,6;-2,8;4,6;18,4;-71,2;-74;63,2;-0,0692;0,0569;2,314
4629;-1,2;8,9;-2,8;4,6;15,6;-68,4;-76,8;63,2;-0,0692;0,0569;2,3145
4630;-1,2;8,6;-2,5;4,2;18,4;-71,2;-74;60,4;-0,0667;0,0569;2,315
4631;-1,2;8,6;-2,8;4,6;12,8;-68,4;-71,2;60,4;-0,0692;0,0569;2,3155
4632;-0,8;8,6;-2,5;4,6;12,8;-68,4;-74;60,4;-0,0667;0,0519;2,316
4633;-1,2;8,6;-2,5;4,2;15,6;-68,4;-76,8;60,4;-0,0692;0,0569;2,3165
4634;-1,2;8,6;-2,5;4,6;15,6;-71,2;-76,8;57,6;-0,0692;0,0519;2,317
4635;-1,2;8,9;-2,2;4,6;12,8;-71,2;-76,8;60,4;-0,0717;0,0544;2,3175
4636;-1,5;8,6;-2,5;4,9;12,8;-71,2;-76,8;57,6;-0,0692;0,0493;2,318
4637;-0,8;8,3;-2,5;4,6;12,8;-71,2;-79,6;54,8;-0,0717;0,0519;2,3185
4638;-1,2;8,6;-2,5;4,6;12,8;-74;-85,2;54,8;-0,0667;0,0493;2,319
4639;-1,2;8,6;-2,2;4,9;10;-71,2;-76,8;54,8;-0,0717;0,0468;2,3195
4640;-1,5;8,6;-2,2;4,2;10;-74;-76,8;54,8;-0,0717;0,0468;2,32
4641;-1,5;8,6;-2,8;4,6;10;-71,2;-79,6;49,2;-0,0717;0,0468;2,3205
4642;-1,2;8,6;-2,2;4,6;10;-74;-79,6;52;-0,0642;0,0443;2,321
4643;-1,2;8,6;-2,2;4,6;7,2;-74;-79,6;49,2;-0,0692;0,0443;2,3215
4644;-1,2;8,6;-2,2;4,9;7,2;-71,2;-79,6;46,4;-0,0692;0,0418;2,322
4645;-1,8;8,6;-2,5;4,6;10;-74;-79,6;49,2;-0,0717;0,0418;2,3225
4646;-1,5;8,3;-1,2;4,6;10;-74;-79,6;46,4;-0,0692;0,0393;2,323
4647;-1,2;8,9;-2,2;4,9;7,2;-74;-82,4;46,4;-0,0717;0,0393;2,3235
4648;-1,5;8,6;-2,2;4,9;7,2;-74;-79,6;43,6;-0,0717;0,0393;2,324
4649;-1,2;8,6;-2,2;4,9;4,4;-74;-79,6;40,8;-0,0717;0,0393;2,3245
4650;-1,5;8,6;-1,2;4,9;7,2;-74;-79,6;43,6;-0,0743;0,0418;2,325
4651;-1,5;8,3;-2,5;4,9;4,4;-76,8;-82,4;43,6;-0,0717;0,0342;2,3255
4652;-1,5;8,6;-2,2;4,9;7,2;-76,8;-79,6;43,6;-0,0743;0,0367;2,326
4653;-1,5;8,3;-2,2;4,9;4,4;-74;-82,4;38;-0,0743;0,0342;2,3265
4654;-1,2;7,9;-2,2;4,9;4,4;-76,8;-79,6;38;-0,0768;0,0342;2,327
4655;-1,5;8,6;-2,5;4,9;4,4;-76,8;-82,4;35,2;-0,0717;0,0342;2,3275
4656;-1,5;8,3;-2,2;4,6;1,6;-76,8;-82,4;40,8;-0,0743;0,0342;2,328
4657;-1,8;8,3;-2,5;4,9;1,6;-76,8;-79,6;35,2;-0,0717;0,0317;2,3285
4658;-1,8;7,9;-2,2;4,9;4,4;-76,8;-82,4;35,2;-0,0768;0,0317;2,329
4659;-2,2;8,6;-2,5;5,2;-1,2;-74;-82,4;32,4;-0,0743;0,0317;2,3295
4660;-1,8;8,3;-2,2;4,9;-4;-74;-82,4;29,6;-0,0743;0,0266;2,33
4661;-1,5;7,9;-2,2;5,2;-1,2;-79,6;-82,4;35,2;-0,0743;0,0266;2,3305
4662;-1,8;7,9;-2,2;4,9;-1,2;-79,6;-82,4;29,6;-0,0717;0,0241;2,331
4663;-2,2;7,9;-2,2;4,9;-1,2;-76,8;-82,4;29,6;-0,0743;0,0241;2,3315
4664;-2,2;7,9;-2,2;5,2;-1,2;-82,4;-82,4;29,6;-0,0717;0,0241;2,332
4665;-2,2;7,9;-2,5;5,6;-4;-79,6;-85,2;26,8;-0,0768;0,0241;2,3325
4666;-2,2;7,9;-1,8;5,2;-4;-76,8;-82,4;26,8;-0,0743;0,0241;2,333
4667;-2,2;7,9;-1,8;5,6;-4;-76,8;-82,4;21,2;-0,0768;0,0216;2,3335
4668;-2,2;7,9;-1,8;5,2;-4;-76,8;-85,2;21,2;-0,0768;0,0191;2,334
4669;-2,2;7,3;-2,2;5,2;-4;-76,8;-85,2;21,2;-0,0717;0,0191;2,3345
4670;-2,5;7,3;-1,8;5,6;-4;-79,6;-85,2;18,4;-0,0768;0,0166;2,335
4671;-2,2;7,3;-1,8;5,6;-6,8;-79,6;-82,4;21,2;-0,0793;0,0166;2,3355
4672;-2,5;7,6;-1,8;5,9;-6,8;-79,6;-85,2;18,4;-0,0743;0,0166;2,336
4673;-2,5;7,6;-2,2;5,6;-9,6;-79,6;-88;18,4;-0,0768;0,0166;2,3365
4674;-2,8;7,3;-2,2;5,6;-6,8;-79,6;-88;15,6;-0,0768;0,0166;2,337
4675;-2,8;7,3;-2,2;5,6;-4;-79,6;-85,2;18,4;-0,0793;0,0115;2,3375
4676;-2,8;6,9;-2,2;5,6;-6,8;-82,4;-88;15,6;-0,0793;0,0115;2,338
4677;-2,8;6,9;-1,8;5,6;-9,6;-82,4;-88;12,8;-0,0793;0,009;2,3385
4678;-2,8;6,9;-1,8;5,6;-9,6;-79,6;-90,8;10;-0,0818;0,009;2,339
4679;-2,8;6,6;-2,2;5,9;-9,6;-85,2;-88;10;-0,0793;0,009;2,3395
4680;-2,8;6,9;-1,8;5,9;-12,4;-82,4;-90,8;10;-0,0818;0,009;2,34
4681;-3,2;6,2;-2,2;5,9;-12,4;-88;-93,6;7,2;-0,0818;0,0065;2,3405
4682;-3,2;7,6;-2,2;5,6;-6,8;-79,6;-90,8;7,2;-0,0843;0,009;2,341
4683;-3,5;6,6;-2,2;5,6;-15,2;-85,2;-93,6;4,4;-0,0818;0,0065;2,3415
4684;-3,8;6,6;-2,2;5,9;-15,2;-85,2;-96,4;1,6;-0,0793;0,0039;2,342
4685;-3,8;6,9;-2,2;5,6;-15,2;-88;-93,6;4,4;-0,0843;0,0014;2,3425
4686;-3,8;6,2;-2,5;5,9;-15,2;-88;-93,6;4,4;-0,0843;-0,0011;2,343
4687;-4,2;5,9;-2,2;5,6;-15,2;-88;-93,6;-1,2;-0,0843;0,0014;2,3435
4688;-3,8;6,2;-2,5;5,9;-15,2;-88;-93,6;-4;-0,0869;-0,0011;2,344
4689;-3,8;6,2;-2,5;5,9;-18;-88;-99,2;-1,2;-0,0869;-0,0036;2,3445
4690;-3,8;4,9;-2,2;5,6;-18;-93,6;-93,6;-1,2;-0,0869;-0,0011;2,345
4691;-3,8;5,6;-2,5;5,6;-23,6;-90,8;-96,4;-1,2;-0,0919;-0,0036;2,3455
4692;-4,2;7,3;-2,2;5,6;-18;-93,6;-96,4;-4;-0,0894;-0,0036;2,346
4693;-4,2;5,6;-2,5;6,2;-20,8;-93,6;-104,8;-1,2;-0,0894;-0,0036;2,3465
4694;-4,2;5,9;-2,2;6,2;-18;-96,4;-102;-9,6;-0,0894;-0,0061;2,347
4695;-4,5;5,6;-2,2;5,9;-15,2;-93,6;-99,2;-6,8;-0,0944;-0,0061;2,3475
4696;-4,5;5,9;-2,5;6,2;-18;-93,6;-102;-6,8;-0,0944;-0,0061;2,348
4697;-4,2;6,2;-2,5;5,9;-18;-96,4;-102;-6,8;-0,0919;-0,0137;2,3485
4698;-4,2;5,9;-2,8;5,9;-23,6;-96,4;-102;-6,8;-0,0919;-0,0061;2,349
4699;-4,2;5,9;-2,5;6,2;-23,6;-93,6;-104,8;-9,6;-0,0944;-0,0061;2,3495
4700;-4,2;5,6;-2,5;5,9;-23,6;-99,2;-107,6;-9,6;-0,0919;-0,0087;2,35
4701;-4,2;5,9;-2,5;7,6;-20,8;-96,4;-102;-12,4;-0,0944;-0,0061;2,3505
4702;-4,2;5,9;-2,5;5,9;-32;-99,2;-104,8;-18;-0,097;-0,0112;2,351
4703;-3,8;5,9;-2,5;6,2;-23,6;-102;-104,8;-9,6;-0,097;-0,0162;2,3515
4704;-3,8;6,2;-2,5;5,9;-23,6;-99,2;-107,6;-12,4;-0,0944;-0,0137;2,352
4705;-3,8;6,2;-2,8;6,2;-20,8;-102;-113,2;-15,2;-0,0944;-0,0137;2,3525
4706;-3,8;6,2;-2,5;5,9;-23,6;-102;-107,6;-12,4;-0,097;-0,0137;2,353
4707;-3,8;6,6;-2,5;5,9;-26,4;-102;-110,4;-12,4;-0,097;-0,0137;2,3535
4708;-3,5;6,2;-2,5;6,2;-23,6;-102;-110,4;-12,4;-0,0995;-0,0162;2,354
4709;-3,2;6,6;-2,5;6,2;-20,8;-102;-110,4;-18;-0,0995;-0,0137;2,3545
4710;-3,2;6,6;-2,5;6,2;-20,8;-104,8;-110,4;-15,2;-0,097;-0,0137;2,355
4711;-3,2;6,9;-2,2;6,2;-23,6;-104,8;-110,4;-15,2;-0,102;-0,0162;2,3555
4712;-3,5;6,6;-2,5;6,2;-23,6;-104,8;-113,2;-18;-0,0995;-0,0162;2,356
4713;-2,8;6,6;-2,5;5,9;-20,8;-104,8;-110,4;-18;-0,102;-0,0162;2,3565
4714;-3,2;6,9;-1,8;5,9;-23,6;-104,8;-110,4;-18;-0,102;-0,0188;2,357
4715;-2,8;6,9;-2,2;6,2;-23,6;-104,8;-110,4;-18;-0,102;-0,0162;2,3575
4716;-2,5;7,3;-2,2;5,9;-23,6;-107,6;-116;-20,8;-0,1045;-0,0162;2,358
4717;-2,5;7,3;-2,5;5,9;-23,6;-107,6;-116;-18;-0,1045;-0,0188;2,3585
4718;-2,5;7,6;-2,5;5,9;-23,6;-104,8;-113,2;-23,6;-0,1045;-0,0162;2,359
4719;-2,2;7,3;-2,2;6,2;-23,6;-110,4;-116;-15,2;-0,1045;-0,0137;2,3595
4720;-2,2;7,6;-2,5;6,2;-23,6;-110,4;-116;-23,6;-0,1045;-0,0162;2,36
4721;-2,5;7,6;-2,2;6,6;-23,6;-110,4;-116;-20,8;-0,102;-0,0188;2,3605
4722;-2,5;7,6;-2,5;6,2;-23,6;-110,4;-116;-20,8;-0,102;-0,0162;2,361
4723;-1,8;8,3;-2,2;6,6;-26,4;-110,4;-118,8;-20,8;-0,1045;-0,0188;2,3615
4724;-1,8;8,3;-1,8;6,6;-29,2;-110,4;-116;-20,8;-0,1045;-0,0188;2,362
4725;-1,2;8,3;-2,2;6,2;-23,6;-110,4;-118,8;-23,6;-0,107;-0,0188;2,3625
4726;-1,2;8,3;-1,8;5,9;-26,4;-110,4;-118,8;-23,6;-0,107;-0,0188;2,363
4727;-1,8;8,6;-2,2;6,2;-23,6;-113,2;-118,8;-20,8;-0,107;-0,0213;2,3635
4728;-1,5;8,6;-2,5;5,9;-26,4;-113,2;-118,8;-20,8;-0,107;-0,0213;2,364
4729;-1,2;8,6;-2,2;5,9;-26,4;-113,2;-121,6;-23,6;-0,107;-0,0213;2,3645
4730;-0,8;8,6;-1,8;5,9;-23,6;-110,4;-118,8;-26,4;-0,1096;-0,0188;2,365
4731;-1,2;8,9;-2,2;6,2;-26,4;-116;-116;-20,8;-0,107;-0,0213;2,3655
4732;-0,8;8,9;-1,8;5,9;-23,6;-113,2;-118,8;-26,4;-0,1096;-0,0213;2,366
4733;-0,8;8,9;-2,2;5,9;-26,4;-116;-121,6;-23,6;-0,1096;-0,0188;2,3665
4734;-0,5;9,3;-2,2;5,9;-26,4;-113,2;-124,4;-23,6;-0,1121;-0,0213;2,367
4735;-0,5;9,3;-2,2;5,9;-23,6;-116;-118,8;-23,6;-0,1096;-0,0213;2,3675
4736;-0,5;9,6;-1,8;5,9;-26,4;-116;-121,6;-23,6;-0,1121;-0,0213;2,368
4737;-0,1;9,9;-1,8;5,6;-26,4;-116;-118,8;-26,4;-0,1096;-0,0213;2,3685
4738;-0,5;9,9;-1,8;5,9;-23,6;-116;-124,4;-26,4;-0,1045;-0,0213;2,369
4739;-0,5;9,6;-1,8;5,6;-26,4;-118,8;-121,6;-20,8;-0,107;-0,0238;2,3695
4740;-0,1;9,9;-1,8;5,6;-23,6;-116;-121,6;-23,6;-0,1121;-0,0238;2,37
4741;-0,1;9,9;-1,8;5,2;-23,6;-121,6;-121,6;-23,6;-0,1121;-0,0238;2,3705
4742;-0,1;9,6;-1,8;5,9;-29,2;-118,8;-124,4;-23,6;-0,1121;-0,0213;2,371
4743;-0,1;10,3;-1,2;6,2;-23,6;-118,8;-124,4;-23,6;-0,1121;-0,0238;2,3715
4744;0,2;9,9;-1,2;5,6;-23,6;-121,6;-121,6;-26,4;-0,1121;-0,0213;2,372
4745;-0,1;10,3;-1,5;5,6;-23,6;-118,8;-124,4;-23,6;-0,1146;-0,0238;2,3725
4746;0,2;9,9;-1,5;5,6;-23,6;-121,6;-124,4;-26,4;-0,1121;-0,0238;2,373
4747;0,5;10,3;-1,5;5,2;-26,4;-124,4;-121,6;-29,2;-0,1121;-0,0238;2,3735
4748;0,5;10,3;-1,2;5,6;-26,4;-121,6;-127,2;-29,2;-0,1146;-0,0238;2,374
4749;0,9;10,3;-1,2;5,6;-26,4;-118,8;-127,2;-26,4;-0,1096;-0,0238;2,3745
4750;0,9;9,6;-1,2;5,6;-26,4;-127,2;-124,4;-26,4;-0,1146;-0,0238;2,375
4751;0,9;10,3;-1,2;4,9;-26,4;-121,6;-130;-29,2;-0,1146;-0,0263;2,3755
4752;0,9;10,3;-0,8;5,2;-29,2;-124,4;-124,4;-29,2;-0,1146;-0,0263;2,376
